Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,GBAHH,GBAHA,GBAH,B365AHH,B365AHA,B365AH,Country,Season
E3,2003-09-13,Swindon,Wrexham,1,0,H,0,0,D,L Cable,16,10,5,3,10,14,6,5,2,3,0,0,1.9,3.25,3.5,2.0,3.25,3.45,2.0,3.0,2.9,2.0,3.4,3.0,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-09-13,Tranmere,Peterboro,0,0,D,0,0,D,A Kaye,9,6,6,5,11,17,7,5,1,1,0,0,1.72,3.25,4.33,1.75,3.4,4.3,1.75,3.2,3.5,1.615,3.5,4.5,1.73,3.25,4.33,1.72,3.25,4.33,1.8,3.3,3.75,1.95,1.75,,,,,,,EN,2003/2004
E3,2003-09-16,Barnsley,Oldham,1,1,D,0,0,D,P Danson,14,15,14,12,16,14,4,4,3,7,0,0,1.66,3.4,4.5,1.67,3.45,4.75,1.65,3.2,3.9,1.62,3.5,4.5,1.62,3.4,5.0,1.62,3.4,5.0,1.66,3.3,4.5,2.0,1.71,,,,,,,EN,2003/2004
E3,2003-09-16,Bournemouth,Sheffield Weds,1,0,H,0,0,D,C Penton,17,8,10,5,13,16,6,2,1,3,0,0,2.7,3.2,2.3,2.75,3.2,2.35,2.4,3.0,2.3,2.75,3.2,2.25,2.75,3.25,2.25,2.75,3.2,2.3,2.6,3.1,2.4,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-09-16,Brentford,Blackpool,0,0,D,0,0,D,F Stretton,13,18,9,14,14,12,10,7,2,0,0,0,2.3,3.2,2.7,2.35,3.25,2.75,2.3,3.0,2.4,2.38,3.2,2.6,2.3,3.2,2.7,2.3,3.2,2.7,2.3,3.2,2.62,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-09-16,Brighton,Chesterfield,1,0,H,1,0,H,A Penn,9,5,3,2,8,12,8,3,0,3,0,0,1.44,3.75,6.5,1.5,3.7,6.2,1.5,3.4,4.7,1.5,3.4,6.0,1.44,3.75,6.5,1.44,3.75,6.5,1.5,3.4,6.0,1.95,1.75,,,,,,,EN,2003/2004
E3,2003-09-16,Bristol City,Tranmere,2,0,H,1,0,H,S Tomlin,13,7,8,2,14,16,6,6,3,3,1,1,1.72,3.25,4.33,1.75,3.3,4.45,1.7,3.2,3.7,1.8,3.25,3.75,1.8,3.25,4.0,1.8,3.25,4.0,1.72,3.4,4.0,2.0,1.71,,,,,,,EN,2003/2004
E3,2003-09-16,Grimsby,Swindon,1,2,A,1,0,H,E Ilderton,4,14,3,12,12,10,3,4,0,2,0,0,2.3,3.2,2.7,2.35,3.25,2.73,2.3,3.0,2.4,2.25,3.2,2.75,2.38,3.2,2.62,2.38,3.2,2.62,2.37,3.3,2.5,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-09-16,Luton,Port Vale,2,0,H,1,0,H,J Ross,12,6,9,2,17,10,7,4,1,1,0,0,2.0,3.25,3.25,2.15,3.25,3.05,2.1,3.0,2.8,2.25,3.2,2.75,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-09-16,Notts County,Rushden & D,1,3,A,1,1,D,G Cain,16,12,8,8,9,3,5,5,0,0,0,0,2.62,3.2,2.37,2.7,3.2,2.4,2.4,3.0,2.3,2.5,3.2,2.5,2.62,3.2,2.38,2.62,3.2,2.38,2.62,3.2,2.3,2.0,1.71,,,,,,,EN,2003/2004
E3,2003-09-16,Peterboro,Plymouth,2,2,D,1,1,D,R Pearson,16,12,6,5,11,11,6,3,2,0,0,0,2.4,3.2,2.6,2.4,3.2,2.7,2.3,3.0,2.4,2.25,3.2,2.75,2.38,3.2,2.62,2.38,3.2,2.62,2.3,3.2,2.62,2.0,1.71,,,,,,,EN,2003/2004
E3,2003-09-16,Stockport,Hartlepool,1,2,A,1,1,D,A Leake,12,12,6,7,6,15,6,2,0,2,0,0,2.37,3.2,2.62,2.37,3.25,2.7,2.3,3.0,2.4,2.25,3.2,2.75,2.3,3.2,2.7,2.3,3.2,2.7,2.37,3.1,2.62,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-09-16,Wrexham,QPR,0,2,A,0,1,A,G Laws,13,7,3,4,13,18,4,8,3,5,0,1,2.5,3.2,2.5,2.65,3.2,2.45,2.4,3.0,2.3,2.38,3.2,2.6,2.6,3.2,2.4,2.6,3.2,2.4,2.6,3.1,2.4,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-09-16,Wycombe,Colchester,1,2,A,0,2,A,M Ryan,15,12,6,8,16,16,4,3,0,1,2,1,2.1,3.25,3.0,2.25,3.2,2.9,2.2,3.0,2.6,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.62,1.95,1.75,,,,,,,EN,2003/2004
E3,2003-09-20,Barnsley,Swindon,1,1,D,0,1,A,F Stretton,25,9,13,5,9,12,6,7,0,2,0,0,2.2,3.25,2.8,2.35,3.2,2.75,2.3,3.0,2.4,2.1,3.2,3.0,2.25,3.25,2.75,2.25,3.2,2.8,2.4,3.25,2.5,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-09-20,Bournemouth,Rushden & D,2,1,H,0,1,A,K Hill,9,10,2,7,12,11,6,7,1,0,0,0,2.1,3.25,3.0,2.15,3.25,3.0,2.2,3.0,2.6,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.2,2.8,2.2,3.2,2.8,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-09-20,Brentford,Hartlepool,2,1,H,1,1,D,A Bates,8,7,3,5,11,9,3,4,0,1,0,0,2.6,3.2,2.4,2.6,3.2,2.45,2.4,3.0,2.3,2.5,3.2,2.5,2.62,3.2,2.38,2.6,3.2,2.4,2.75,3.2,2.25,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-09-20,Brighton,Sheffield Weds,2,0,H,1,0,H,P Taylor,15,6,5,2,6,11,5,2,0,1,0,0,2.25,3.25,2.75,2.37,3.2,2.7,2.3,3.0,2.4,2.375,3.2,2.6,2.38,3.2,2.62,2.3,3.2,2.7,2.3,3.2,2.62,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-09-20,Bristol City,Port Vale,0,1,A,0,0,D,B Curson,12,13,4,5,12,10,10,6,1,0,0,0,1.61,3.6,4.5,1.8,3.35,4.0,1.8,3.1,3.4,1.8,3.25,3.75,1.73,3.25,4.33,1.72,3.25,4.33,1.8,3.3,3.75,1.85,1.85,,,,,,,EN,2003/2004
E3,2003-09-20,Grimsby,Chesterfield,4,0,H,1,0,H,G Salisbury,21,8,14,5,12,11,8,3,1,3,0,1,1.8,3.25,4.0,1.77,3.3,4.25,1.7,3.2,3.7,1.727,3.4,4.0,1.73,3.25,4.33,1.72,3.25,4.33,1.72,3.2,4.33,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-09-20,Luton,QPR,1,1,D,0,0,D,U Rennie,8,6,7,6,17,22,3,5,3,4,0,0,2.6,3.2,2.4,2.57,3.2,2.47,2.4,3.0,2.3,2.5,3.25,2.4,2.62,3.2,2.38,2.62,3.2,2.37,2.5,3.25,2.4,1.71,1.95,,,,,,,EN,2003/2004
E3,2003-09-20,Notts County,Tranmere,2,2,D,1,1,D,M Warren,7,8,4,6,23,16,5,3,3,5,0,0,2.4,3.2,2.6,2.6,3.15,2.5,2.4,3.0,2.3,2.5,3.25,2.4,2.62,3.2,2.38,2.6,3.2,2.4,2.62,3.1,2.37,1.95,1.75,,,,,,,EN,2003/2004
E3,2003-09-20,Peterboro,Colchester,1,2,A,0,1,A,M Jones,8,8,6,8,18,13,5,8,4,4,1,0,2.1,3.25,3.0,2.2,3.25,2.9,2.2,3.0,2.6,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.3,3.3,2.6,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-09-20,Stockport,Blackpool,1,3,A,1,0,H,J P Robinson,8,10,6,6,15,19,7,4,1,2,0,1,2.25,3.25,2.75,2.23,3.2,2.9,2.2,3.0,2.6,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.8,2.25,3.2,2.75,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-09-20,Wrexham,Plymouth,2,2,D,2,1,H,M Ryan,12,14,6,5,12,13,9,5,3,1,0,0,2.25,3.25,2.75,2.23,3.2,2.9,2.2,3.0,2.6,1.909,3.25,3.4,2.2,3.25,2.8,2.2,3.25,2.8,2.25,3.2,2.75,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-09-20,Wycombe,Oldham,2,5,A,0,3,A,L Cable,8,20,3,12,12,11,6,8,2,2,0,0,2.2,3.25,2.8,2.2,3.2,2.8,2.2,3.0,2.6,1.909,3.2,3.5,2.1,3.25,3.0,2.1,3.25,3.0,2.2,3.2,2.8,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-09-27,Blackpool,Notts County,2,1,H,2,1,H,M Cooper,10,16,7,4,12,16,1,9,0,0,0,0,1.72,3.5,4.0,1.8,3.3,3.8,1.75,3.2,3.5,1.667,3.4,4.333,1.73,3.4,4.2,1.72,3.4,4.2,1.8,3.3,3.75,1.85,1.85,,,,,,,EN,2003/2004
E3,2003-09-27,Chesterfield,Brentford,1,2,A,0,0,D,G Hegley,6,11,4,5,17,21,11,7,2,1,0,1,2.37,3.2,2.62,2.37,3.1,2.65,2.3,3.0,2.4,2.375,3.2,2.6,2.38,3.2,2.63,2.37,3.2,2.62,2.37,3.1,2.62,1.95,1.75,,,,,,,EN,2003/2004
E3,2003-09-27,Colchester,Bournemouth,1,0,H,0,0,D,F Stretton,12,6,11,4,18,13,3,7,2,0,0,1,2.1,3.25,3.0,2.2,3.2,2.8,2.2,3.0,2.6,2.0,3.4,3.0,2.2,3.2,2.88,2.2,3.2,2.87,2.25,3.2,2.75,1.95,1.75,,,,,,,EN,2003/2004
E3,2003-09-27,Hartlepool,Brighton,0,0,D,0,0,D,A Butler,4,9,4,7,14,16,6,1,2,4,0,0,2.37,3.2,2.62,2.35,3.15,2.65,2.3,3.0,2.4,2.25,3.2,2.75,2.25,3.25,2.75,2.3,3.2,2.7,2.37,3.1,2.62,1.9,1.79,,,,,,,EN,2003/2004
E3,2003-09-27,Oldham,Luton,3,0,H,2,0,H,M Pike,12,6,5,1,5,9,10,7,1,0,0,1,2.3,3.2,2.7,2.27,3.15,2.75,2.2,3.0,2.6,2.1,3.5,2.75,2.38,3.2,2.63,2.3,3.2,2.7,2.3,3.2,2.62,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-09-27,Plymouth,Barnsley,2,0,H,1,0,H,R Beeby,25,11,15,8,11,13,11,2,0,2,0,0,2.0,3.25,3.25,1.95,3.2,3.37,1.9,3.1,3.0,2.0,3.2,3.2,2.0,3.25,3.25,2.0,3.25,3.25,1.9,3.25,3.4,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-09-27,Port Vale,Wycombe,1,1,D,1,0,H,R Pearson,15,12,10,7,6,16,2,6,0,2,0,0,1.57,3.6,5.0,1.55,3.5,5.25,1.55,3.4,4.3,1.533,3.5,5.5,1.57,3.4,5.5,1.57,3.4,5.5,1.53,3.4,5.5,1.61,2.15,,,,,,,EN,2003/2004
E3,2003-09-27,QPR,Bristol City,1,1,D,0,0,D,P Prosser,8,5,5,3,28,15,6,7,2,3,0,1,1.8,3.25,4.0,1.87,3.2,3.65,1.85,3.1,3.2,1.727,3.4,4.0,1.83,3.25,3.75,1.83,3.25,3.75,1.9,3.2,3.5,2.05,1.65,,,,,,,EN,2003/2004
E3,2003-09-27,Rushden & D,Stockport,2,2,D,1,1,D,M Clattenburg,10,13,7,10,12,10,8,5,2,3,0,0,1.66,3.5,4.33,1.75,3.45,3.85,1.75,3.2,3.5,1.727,3.4,4.0,1.73,3.25,4.33,1.7,3.4,4.33,1.8,3.3,3.75,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-09-27,Sheffield Weds,Grimsby,0,0,D,0,0,D,M Ryan,12,15,7,9,15,11,1,3,1,1,0,0,1.72,3.5,4.0,1.7,3.45,4.1,1.7,3.2,3.7,1.615,3.5,4.5,1.67,3.4,4.5,1.66,3.4,4.5,1.72,3.4,4.0,1.65,2.05,,,,,,,EN,2003/2004
E3,2003-09-27,Swindon,Peterboro,2,0,H,0,0,D,C Boyeson,13,7,8,3,8,8,5,7,1,1,0,0,1.57,3.6,5.0,1.67,3.4,4.4,1.65,3.2,3.9,1.615,3.5,4.5,1.62,3.4,5.0,1.61,3.4,5.0,1.66,3.3,4.5,1.9,1.79,,,,,,,EN,2003/2004
E3,2003-09-27,Tranmere,Wrexham,1,2,A,1,0,H,C Webster,22,9,9,8,16,16,9,4,2,4,0,0,2.1,3.25,3.0,2.05,3.2,3.1,2.1,3.0,2.8,2.0,3.4,3.0,1.91,3.25,3.5,1.9,3.25,3.5,2.1,3.2,3.0,1.95,1.75,,,,,,,EN,2003/2004
E3,2003-09-30,Blackpool,Grimsby,0,1,A,0,0,D,M Clattenburg,15,8,6,2,13,11,13,3,0,0,0,0,2.1,3.25,3.0,2.0,3.3,3.35,2.1,3.0,2.8,1.91,3.25,3.4,2.0,3.25,3.25,2.0,3.25,3.25,2.2,3.2,2.8,1.85,1.85,,,,,,,EN,2003/2004
E3,2003-09-30,Chesterfield,Bournemouth,1,1,D,1,0,H,E Evans,10,13,3,10,8,15,2,13,1,3,0,0,2.8,3.25,2.2,2.85,3.25,2.2,2.8,3.0,2.1,3.0,3.2,2.1,2.8,3.25,2.2,2.8,3.25,2.2,2.8,3.2,2.2,2.0,1.71,,,,,,,EN,2003/2004
E3,2003-09-30,Colchester,Brentford,1,1,D,0,1,A,M Fletcher,18,11,12,9,15,15,13,5,2,5,0,0,1.72,3.5,4.0,1.75,3.35,4.3,1.75,3.2,3.5,1.73,3.4,4.0,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.4,3.6,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-09-30,Hartlepool,Wrexham,2,0,H,2,0,H,C Foy,8,11,6,6,14,15,3,5,1,2,0,0,1.83,3.25,3.75,1.92,3.3,3.6,1.9,3.1,3.0,1.91,3.2,3.5,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.25,3.4,1.85,1.85,,,,,,,EN,2003/2004
E3,2003-09-30,Oldham,Stockport,2,0,H,1,0,H,G Salisbury,7,5,2,3,12,5,5,5,4,2,0,1,1.8,3.25,4.0,1.8,3.4,4.0,1.8,3.1,3.4,1.73,3.4,4.0,1.83,3.4,3.6,1.83,3.4,3.6,1.83,3.3,3.6,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-09-30,Plymouth,Bristol City,0,1,A,0,1,A,P Armstrong,10,6,4,3,17,17,7,1,1,2,0,0,2.25,3.25,2.75,2.25,3.3,2.8,2.2,3.0,2.6,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.75,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-09-30,Port Vale,Peterboro,3,0,H,1,0,H,P Crossley,18,13,10,4,11,14,9,6,2,2,0,0,1.66,3.4,4.5,1.67,3.45,4.6,1.7,3.2,3.7,1.62,3.5,4.5,1.67,3.4,4.5,1.67,3.4,4.5,1.72,3.4,4.0,1.9,1.79,,,,,,,EN,2003/2004
E3,2003-09-30,QPR,Barnsley,4,0,H,0,0,D,C Penton,16,7,11,2,16,17,2,5,1,2,0,0,1.57,3.6,5.0,1.62,3.4,5.25,1.6,3.3,4.0,1.67,3.4,4.33,1.62,3.4,5.0,1.62,3.4,5.0,1.61,3.3,5.0,2.0,1.71,,,,,,,EN,2003/2004
E3,2003-09-30,Rushden & D,Brighton,1,3,A,0,1,A,D Crick,12,15,7,14,14,10,6,8,1,1,0,0,2.4,3.2,2.6,2.55,3.25,2.5,2.35,3.0,2.35,2.6,3.2,2.38,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.25,2.4,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-09-30,Tranmere,Wycombe,2,1,H,1,0,H,P Prosser,13,9,7,7,18,16,7,7,3,3,0,0,1.8,3.25,4.0,1.81,3.3,4.1,1.7,3.2,3.7,1.83,3.2,3.75,1.8,3.25,4.0,1.8,3.25,4.0,1.72,3.4,4.0,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-10-01,Sheffield Weds,Notts County,2,1,H,1,0,H,A Leake,12,6,9,5,11,10,6,4,2,2,0,0,1.57,3.6,5.0,1.56,3.5,5.75,1.5,3.5,4.5,1.53,3.5,5.5,1.57,3.4,5.5,1.57,3.4,5.5,1.57,3.5,5.0,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-10-01,Swindon,Luton,2,2,D,1,0,H,P Danson,7,10,7,6,18,13,5,4,5,3,1,1,1.72,3.5,4.0,1.71,3.4,4.4,1.65,3.2,3.9,1.67,3.4,4.33,1.73,3.25,4.33,1.73,3.25,4.33,1.66,3.4,4.33,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-10-04,Barnsley,Rushden & D,2,0,H,1,0,H,M Pike,9,11,9,11,8,4,5,5,1,2,0,0,1.9,3.25,3.5,2.0,3.25,3.45,2.0,3.0,2.9,1.833,3.4,3.5,1.91,3.25,3.5,1.9,3.25,3.5,2.1,3.2,3.0,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-10-04,Bournemouth,Hartlepool,2,2,D,0,1,A,S Tomlin,22,6,10,2,8,13,10,2,0,2,0,0,2.1,3.25,3.0,2.0,3.25,3.45,2.0,3.0,2.9,2.0,3.2,3.2,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-10-04,Brentford,Sheffield Weds,0,3,A,0,2,A,P Armstrong,4,9,1,4,12,9,3,9,0,1,0,0,2.5,3.2,2.5,2.6,3.25,2.45,2.4,3.0,2.3,2.5,3.25,2.4,2.62,3.2,2.38,2.62,3.2,2.37,2.62,3.3,2.25,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-10-04,Brighton,Blackpool,3,0,H,2,0,H,J Ross,11,10,6,5,9,7,5,2,1,1,0,0,1.53,3.5,5.5,1.57,3.55,5.5,1.55,3.4,4.3,1.571,3.5,5.0,1.57,3.4,5.5,1.57,3.4,5.5,1.53,3.4,5.5,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-10-04,Bristol City,Swindon,2,1,H,0,1,A,H Webb,14,6,7,4,12,11,7,5,0,0,0,0,2.1,3.25,3.0,2.1,3.25,3.2,2.2,3.0,2.6,2.1,3.2,3.0,2.1,3.25,3.0,2.1,3.25,3.0,2.25,3.2,2.75,1.85,1.85,,,,,,,EN,2003/2004
E3,2003-10-04,Grimsby,QPR,0,1,A,0,0,D,A Kaye,10,10,6,7,14,15,10,7,1,2,0,0,2.62,3.2,2.37,2.65,3.25,2.4,2.4,3.0,2.3,2.6,3.2,2.375,2.62,3.2,2.38,2.62,3.2,2.37,2.6,3.1,2.4,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-10-04,Notts County,Colchester,3,0,H,1,0,H,S Mathieson,11,9,5,4,18,9,6,4,1,2,0,0,2.62,3.2,2.37,2.62,3.25,2.45,2.4,3.0,2.3,2.75,3.2,2.25,2.75,3.25,2.25,2.7,3.2,2.3,2.75,3.2,2.25,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-10-04,Peterboro,Oldham,2,2,D,1,1,D,B Curson,13,10,6,6,16,17,3,1,1,2,0,1,2.5,3.2,2.5,2.5,3.2,2.6,2.35,3.0,2.35,2.4,3.25,2.5,2.38,3.25,2.6,2.37,3.25,2.6,2.5,3.1,2.5,1.65,2.05,,,,,,,EN,2003/2004
E3,2003-10-04,Stockport,Chesterfield,0,0,D,0,0,D,M Ryan,8,10,2,1,9,15,7,8,1,0,0,1,2.0,3.25,3.25,1.81,3.33,4.0,1.8,3.1,3.4,1.727,3.4,4.0,1.83,3.25,3.75,1.83,3.25,3.75,1.8,3.3,3.75,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-10-04,Wrexham,Port Vale,2,1,H,1,1,D,G Cain,7,6,3,1,6,16,8,5,0,2,0,0,2.37,3.2,2.62,2.33,3.33,2.7,2.3,3.0,2.4,2.2,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.7,2.37,3.1,2.62,1.85,1.85,,,,,,,EN,2003/2004
E3,2003-10-04,Wycombe,Plymouth,0,0,D,0,0,D,M Thorpe,8,4,3,3,10,12,5,3,1,0,0,0,2.8,3.25,2.2,2.8,3.25,2.3,2.6,3.0,2.2,2.75,3.2,2.25,2.75,3.25,2.25,2.75,3.25,2.25,2.8,3.2,2.2,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-10-06,Luton,Tranmere,3,1,H,1,0,H,G Hegley,15,8,10,6,11,20,6,7,2,6,0,0,1.8,3.25,4.0,1.83,3.3,4.0,1.83,3.25,3.2,1.8,3.25,3.75,1.83,3.25,3.75,1.83,3.25,3.75,1.9,3.2,3.5,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-10-10,Bristol City,Peterboro,1,1,D,1,0,H,L Cable,11,8,7,5,12,13,5,2,0,3,0,0,1.5,3.5,6.0,1.5,3.6,6.0,1.5,3.4,4.7,1.44,3.75,6.0,1.53,3.5,5.5,1.53,3.5,5.5,1.53,3.4,5.5,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-10-10,Hartlepool,Sheffield Weds,1,1,D,0,0,D,G Salisbury,8,8,5,4,14,13,5,2,0,3,0,0,2.37,3.2,2.62,2.35,3.25,2.7,2.3,3.0,2.4,2.5,3.2,2.5,2.38,3.2,2.62,2.38,3.2,2.62,2.37,3.1,2.62,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-10-11,Brighton,Grimsby,3,0,H,0,0,D,K Hill,14,8,7,5,17,20,7,3,0,0,0,0,1.57,3.6,5.0,1.6,3.4,5.5,1.6,3.2,4.2,1.62,3.5,4.5,1.57,3.4,5.5,1.57,3.4,5.5,1.61,3.3,5.0,1.65,2.05,,,,,,,EN,2003/2004
E3,2003-10-11,Colchester,Blackpool,1,1,D,1,0,H,I Williamson,22,11,11,5,16,19,6,5,1,5,0,0,1.9,3.25,3.5,1.9,3.25,3.75,1.9,3.1,3.0,1.91,3.4,3.25,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.25,3.4,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-10-11,Luton,Wycombe,3,1,H,0,0,D,R Beeby,17,4,9,3,12,18,9,1,1,4,0,0,1.61,3.6,4.5,1.67,3.4,4.8,1.6,3.2,4.2,1.62,3.5,4.5,1.67,3.4,4.5,1.67,3.4,4.5,1.66,3.3,4.5,1.65,2.05,,,,,,,EN,2003/2004
E3,2003-10-11,Notts County,Bournemouth,0,1,A,0,0,D,K Wright,14,12,6,6,8,17,5,5,2,2,0,0,2.37,3.2,2.62,2.6,3.3,2.4,2.4,3.0,2.3,2.4,3.25,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.62,3.1,2.37,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-10-11,Oldham,Port Vale,2,1,H,0,0,D,M Jones,14,7,10,4,12,15,7,4,2,1,0,0,2.2,3.25,2.8,2.25,3.25,2.85,2.2,3.0,2.6,2.1,3.4,2.8,2.2,3.25,2.8,2.2,3.25,2.8,2.25,3.2,2.75,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-10-11,Plymouth,Tranmere,6,0,H,3,0,H,A Marriner,24,8,19,6,9,18,10,5,1,2,0,0,1.72,3.5,4.0,1.8,3.35,4.05,1.8,3.0,3.5,1.62,3.5,4.5,1.73,3.25,4.33,1.73,3.25,4.33,1.83,3.3,3.6,1.65,2.05,,,,,,,EN,2003/2004
E3,2003-10-11,Rushden & D,Chesterfield,2,1,H,2,1,H,M Atkinson,12,9,8,6,9,12,4,5,0,2,0,0,1.72,3.25,4.33,1.67,3.4,4.8,1.65,3.1,4.0,1.67,3.25,4.5,1.67,3.4,4.5,1.67,3.4,4.5,1.66,3.3,4.5,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-10-11,Swindon,Stockport,1,2,A,1,0,H,J Ross,15,11,6,6,16,13,7,4,3,4,0,0,1.53,3.5,5.5,1.57,3.55,5.5,1.55,3.3,4.5,1.57,3.5,5.0,1.57,3.4,5.5,1.57,3.4,5.5,1.57,3.5,5.0,1.65,2.05,,,,,,,EN,2003/2004
E3,2003-10-18,Blackpool,Hartlepool,4,0,H,3,0,H,M Pike,18,8,15,6,6,10,4,2,0,2,0,0,2.37,3.2,2.62,2.35,3.2,2.75,2.3,3.0,2.4,2.2,3.25,2.75,2.4,3.2,2.6,2.4,3.2,2.6,2.3,3.2,2.62,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-10-18,Bournemouth,Brighton,1,0,H,1,0,H,G Hegley,16,8,13,5,9,13,2,5,2,5,0,0,2.6,3.2,2.4,2.6,3.2,2.5,2.35,3.0,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-10-18,Brentford,Luton,4,2,H,1,0,H,C Penton,14,21,12,16,15,6,12,9,3,3,0,0,2.5,3.2,2.5,2.45,3.2,2.65,2.3,3.0,2.4,2.375,3.2,2.6,2.38,3.2,2.62,2.37,3.2,2.62,2.5,3.1,2.5,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-10-18,Chesterfield,Swindon,3,0,H,2,0,H,N Miller,12,10,9,4,10,9,2,5,0,1,0,0,2.8,3.25,2.2,3.2,3.2,2.1,2.9,3.0,2.0,2.75,3.25,2.2,3.0,3.25,2.1,3.0,3.25,2.1,3.2,3.2,2.0,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-10-18,Grimsby,Colchester,2,0,H,1,0,H,P Joslin,12,9,8,6,16,11,4,7,1,1,0,0,2.1,3.25,3.0,2.1,3.2,3.25,2.0,3.0,2.9,2.0,3.4,3.0,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-10-18,Peterboro,QPR,0,0,D,0,0,D,T Kettle,9,8,6,4,11,24,5,2,2,3,1,0,3.25,3.25,2.0,3.35,3.3,2.0,2.9,3.0,2.0,3.0,3.4,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.0,3.2,2.1,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-10-18,Port Vale,Plymouth,1,5,A,0,3,A,L Probert,12,19,5,12,13,14,6,8,1,0,0,0,2.1,3.25,3.0,2.2,3.2,3.0,2.1,3.0,2.8,2.0,3.2,3.2,2.1,3.25,3.0,2.1,3.25,3.0,2.2,3.0,3.0,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-10-18,Sheffield Weds,Rushden & D,0,0,D,0,0,D,M Thorpe,16,4,9,2,11,9,5,3,0,3,0,0,1.61,3.6,4.5,1.62,3.55,5.0,1.6,3.2,4.2,1.615,3.5,4.5,1.62,3.4,5.0,1.61,3.4,5.0,1.61,3.3,5.0,1.79,1.9,,,,,,,EN,2003/2004
